"Product Name","Product Description","ProductCode","Media Standard URL 1","Category"
"Nite Ize Radiant 50 Bike Light","For family bike rides or your commute to work, the weather-resistant Nite Ize Radiant 50 bike light can be set to constant or flash mode, and can be used as a headlight or a taillight.","5122804","https://img4demo.herokuapp.com/image/ntogear/5122804BHK-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Nite Ize Radiant 125 Bike Light","Made for commuters, the Nite Ize Radiant 125 bike light has a spotlight, a Chips on Board (COB) LED floodlight, and an eye-catching flash mode that switches between the spotlight and the floodlight.","5122805","https://img4demo.herokuapp.com/image/ntogear/5122805BHK-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Twin Six Skull Purist Water Bottle - 22 fl. oz.","The Twin Six Skull Purist water bottle comes equipped with a high-volume cap and a liner that keeps liquids tasting fresh—so you can sip to your heart's content when your thirst demands it.","5122814","https://img4demo.herokuapp.com/image/ntogear/5122814BDF-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"Twin Six Bike Love Purist Water Bottle - 26 fl. oz.","Delivering clean, fresh-tasting liquids at a high-flow rate, the 26 fl. oz. Twin Six Bike Love Purist water bottle lets you satisfy your hydration needs whether you're hitting the road or the trails.","5122815","https://img4demo.herokuapp.com/image/ntogear/5122815AL4-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"Twin Six Martyr Purist Water Bottle - 26 fl. oz.","Stay hydrated on the bike with the 26 fl. oz. Twin Six Martyr Purist water bottle, which delivers clean, fresh-tasting fluids at a high flow rate, letting you sip and chug to your heart's delight.","5122816","https://img4demo.herokuapp.com/image/ntogear/5122816AVB-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"crankbrothers Gem Bike Floor Pump","Pumping tires with tiny hand pumps is tedious work best limited to trailside emergencies. The crankbrothers Gem bike floor pump has a large chamber to quickly send massive air volume into your tires.","5122820","https://img4demo.herokuapp.com/image/ntogear/5122820AC8-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"crankbrothers Klic Digital Bike Floor Pump with Canister","A workshop essential that you can take on the road with ease, the crankbrothers Klic digital floor pump with canister is made for everyday use by cyclocross, downhill, enduro and cross-country riders.","5122821","https://img4demo.herokuapp.com/image/ntogear/5122821AS1-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"crankbrothers Klic Digital Bike Floor Pump","A workshop essential you can take on the trail, the crankbrothers Klic Digital bike floor pump has a magnetic hose attachment, tripod base, universal head and large, vertically mounted digital gauge.","5122822","https://img4demo.herokuapp.com/image/ntogear/5122822AS1-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"crankbrothers Sterling Bike Floor Pump","Flipping back and forth between high-volume and high-pressure pump modes with an easy-to-actuate foot switch, the crankbrothers Sterling bike floor pump does both with ease.","5122823","https://img4demo.herokuapp.com/image/ntogear/5122823A9V-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"MSW INF-200 AirStream Inflator Head","The MSW INF-200 AirStream inflator head is a minimalist compressed-air inflation device with an easy twist-on/twist-off operation that helps you fix a flat and jump back on your bike in no time.","5122824","https://img4demo.herokuapp.com/image/ntogear/5122824A1Z-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"MSW Windstream CO2 Inflation Kit","The MSW Windstream CO2 inflation kit has a spring-loaded, push-on inflation tool and two 20g cartridges. It works with 3/8 in. threaded CO2 cartridges and Presta and Schrader valves.","5122825","https://img4demo.herokuapp.com/image/ntogear/5122825A1Z-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"MSW 38g Threaded CO2 Cartridge","Fitting all MSW inflator heads as well as their competitors' inflators, the MSW Threaded 38g CO2 cartridge helps you get back on the road in a jiffy so you can continue with enjoying your ride.","5122826","https://img4demo.herokuapp.com/image/ntogear/5122826A1Z-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"Kryptonite Keeper 712 Combo Chain","With an end-link design that secures directly to a hardened dead bolt to protect your ride from theft, the Kryptonite Keeper 712 combo chain lends protection with the spin of a 4-digit combination.","5122828","https://img4demo.herokuapp.com/image/ntogear/5122828A1Z-0/jpg","Cycle/Bike Accessories/Bike Locks"
"Kryptonite Keeper 785 Integrated Chain Lock","Offering the security of a hardened steel chain along with a convenient integrated lock, the Kryptonite Keeper 785 integrated chain lock supplies extra protection when locking up your bike.","5122829","https://img4demo.herokuapp.com/image/ntogear/5122829AC8-0/jpg","Cycle/Bike Accessories/Bike Locks"
"Kryptonite KryptoLok 990 Combo Chain Lock","With the spin of a 5-digit code, the Kryptonite KryptoLok 990 Combo chain lock protects your whip from theft using an end-link design that secures directly to a hardened dead bolt.","5122830","https://img4demo.herokuapp.com/image/ntogear/5122830A1Z-0/jpg","Cycle/Bike Accessories/Bike Locks"
"Kryptonite Keeper 12 Mini U-Lock","With an updated hardened dead bolt to secure your bike against theft, Kryptonite Keeper 12 Mini U-lock comes with 2 stainless-steel keys with an ergonomic design to keep them from bending or breaking.","5122831","https://img4demo.herokuapp.com/image/ntogear/5122831A1Z-0/jpg","Cycle/Bike Accessories/Bike Locks"
"Muc-Off Dry Lube Chain Lubricant - 4 fl. oz.","Muc-Off Dry Lube chain lubricant offers a durable formula that excels for dry-weather riding and can hold up to extreme conditions that can destroy those ordinary lubes.","5122832","https://img4demo.herokuapp.com/image/ntogear/5122832A1Z-0/jpg","Cycle/Bike Accessories/Bike Tools and Maintenance"
"Garmin Edge 130 GPS Bike Computer","A ruggedly compact, yet super smart bike computer with a 1.8 in. display, the Garmin Edge 130 GPS lets you navigate your ride, monitor stats, race in real time using Strava Live Segments and more.","5122860","https://img4demo.herokuapp.com/image/ntogear/5122860AC8-0/jpg","Cycle/Bike Accessories/Bike Computers"
"Garmin Edge 130 GPS Bike Computer - Mountain Bike Bundle","Navigate your ride and monitor stats while exploring new trail networks with the Garmin Edge 130 GPS bike computer. This mountain bike bundle comes with a remote control, mount and carrying case.","5122861","https://img4demo.herokuapp.com/image/ntogear/5122861AC8-0/jpg","Cycle/Bike Accessories/Bike Computers"
"Brompton Tool Kit","Giving you all the basic tools you need to keep on rolling, the Brompton Tool Kit fits inside your Brompton folding bike's main frame.","5122867","https://img4demo.herokuapp.com/image/ntogear/5122867A1Z-0/jpg","Cycle/Bike Accessories/Bike Tools and Maintenance"
"Brompton Rapid Mini Saddle Light Kit","Designed to attach to your Brompton saddle (not included), the Brompton Rapid Mini Saddle light kit comes equipped with a CatEye Rapid Mini rear light, a charging cable and mounting hardware.","5122871","https://img4demo.herokuapp.com/image/ntogear/5122871A65-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Garmin Varia RTL510 Radar Taillight","Hit the road on your 2-wheeled adventures with confidence and security. The Garmin Varia RTL510 Radar taillight enhances visibility and gives you heightened awareness of approaching motorists.","5122884","https://img4demo.herokuapp.com/image/ntogear/5122884AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Garmin Varia RTL510 Radar 2 Taillight Bundle","Ride smarter and more aware with the Garmin Varia RTL510 Radar 2 taillight bundle. Mounted neatly on your seatpost, it provides visible and audible alerts for vehicles approaching from behind.","5122886","https://img4demo.herokuapp.com/image/ntogear/5122886AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Garmin Edge 520 Plus Advanced GPS Bike Computer","Find your way, explore new terrain and train smarter with the Garmin Edge 520 Plus Advanced GPS bike computer. Advanced navigation and a color display make it easy to push your 2-wheeled limits.","5122887","https://img4demo.herokuapp.com/image/ntogear/5122887AC8-0/jpg","Cycle/Bike Accessories/Bike Computers"
"Garmin Edge 520 Plus Advanced GPS Bike Computer - Speed and Cadence Bundle","Train smart and discover new routes with the Edge 520 Plus Advanced GPS Bike Computer Speed and Cadence bundle. Advanced navigation makes it easier to explore and push your limits at race time.","5122888","https://img4demo.herokuapp.com/image/ntogear/5122888AC8-0/jpg","Cycle/Bike Accessories/Bike Computers"
"Garmin Edge 520 Plus Advanced GPS Bike Computer - Mountain Bike Bundle","Stay on track or discover new routes with the Garmin Edge 520 Plus Advanced GPS Bike Computer Mountain Bike bundle. Advanced navigation helps you push your race-time limits and explore new trails.","5122889","https://img4demo.herokuapp.com/image/ntogear/5122889AC8-0/jpg","Cycle/Bike Accessories/Bike Computers"
"Portland Design Works Fatty Object CO2 Inflator with 38g Cartridge","Made for inflating fat and plus-size tires, the tough alloy Portland Design Works Fatty Object CO2 inflator features an oversize control knob that's easy to operate, even when you're wearing gloves.","5122895","https://img4demo.herokuapp.com/image/ntogear/5122895A1Z-0/jpg","Cycle/Bike Accessories/Bike Pumps"
"Fox Head Purist Water Bottle - 22 fl. oz.","Push the pace and keep yourself hydrated with the Fox Head Purist water bottle. It features a fast-flowing cap and a liner to keep your water tasting fresh.","5122898","https://img4demo.herokuapp.com/image/ntogear/5122898AN2-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"Troy Lee Designs Astro Water Bottle - 24 fl. oz.","When you're out for a ride, stay hydrated and happy with the 24 fl. oz. Troy Lee Designs Astro water bottle. Its wide opening easily accommodates ice cubes and makes filling up a breeze.","5122912","https://img4demo.herokuapp.com/image/ntogear/5122912AL4-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"Troy Lee Designs History Water Bottle - 24 fl. oz.","With a wide opening that easily accommodates ice cubes and makes filling a breeze, the 24 fl. oz. Troy Lee Designs History Big Mouth water bottle helps you stay hydrated when you're out for a ride.","5122913","https://img4demo.herokuapp.com/image/ntogear/5122913AAQ-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"Troy Lee Designs Logo Water Bottle - 24 fl. oz.","Stay hydrated and happy when you're out for a ride with the 24 fl. oz. Troy Lee Designs Logo Big Mouth water bottle. Its wide opening easily accommodates ice cubes and makes filling a breeze.","5122915","https://img4demo.herokuapp.com/image/ntogear/5122915A9V-0/jpg","Cycle/Bike Accessories/Water Bottles and Cages"
"Light & Motion Vis 180 Pro Taillight","The Light & Motion Vis 180 Pro taillight integrates exclusive amber side lighting, substantially increasing driver awareness of cyclists at intersections, an essential feature for the urban commuter.","5122916","https://img4demo.herokuapp.com/image/ntogear/5122916AGT-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Vis Micro ll Taillight","Designed to maximize visibility day and night, the Light & Motion Vis Micro ll taillight has a SafePulse beam with dedicated amber side lights to provide complete visibility from the rear and side.","5122917","https://img4demo.herokuapp.com/image/ntogear/5122917AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Vya Front Bike Light","With smart technology and an ultra-compact, convenient design, the Light & Motion Vya front bike light senses when you're on the move and pulses to help you be seen in daylight.","5122918","https://img4demo.herokuapp.com/image/ntogear/5122918AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Vya Pro Front Bike Light","Incorporating smart technology to provide effortless visibility in an ultra-compact, convenient design, the Light & Motion Vya Pro headlight knows to pulse in the daytime yet remain steady at night.","5122919","https://img4demo.herokuapp.com/image/ntogear/5122919AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Vya Pro Rear Bike Light","Commute worry-free with the Light & Motion Vya Pro rear bike light. Smart sensors and a 100-lumen SafePulse beam make it even easier to stay safe and visible after dark.","5122920","https://img4demo.herokuapp.com/image/ntogear/5122920AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Vya Taillight","Auto-on sensors, waterproof bio-renewable construction and innovative safety features make the Light & Motion Vya taillight a technically advanced light for commuters.","5122921","https://img4demo.herokuapp.com/image/ntogear/5122921AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Seca 2000 Race Front Light","Don't get left in the dark. The Light & Motion Seca 2000 Race front light features a robust waterproof construction, updated optics, enhanced firmware and GoPro mount compatibility.","5122922","https://img4demo.herokuapp.com/image/ntogear/5122922AC8-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Light & Motion Urban 500 Rando Headlight","Perfect for dynamo setups, touring or adventure rides, the Light & Motion Urban Rando 500 headlight features all the safety features of the Urban line, plus trickle-charge capability while in use.","5122923","https://img4demo.herokuapp.com/image/ntogear/5122923BCF-0/jpg","Cycle/Bike Accessories/Bike Lights"
"Osprey Tool Roll","Keep your tire repair essentials organized and easy to access with the Osprey tool roll, a handy kit designed to carry a small pump, tools, tire levers and an extra tube for on-the-move maintenance.","5122932","https://img4demo.herokuapp.com/image/ntogear/5122932A9V-0/jpg","Cycle/Bike Accessories/Bike Tools and Maintenance"
"NiteRider Sentinel 250 Rear Bike Light","Increase your cycling visibility with the 2 varying flash patterns and 2 steady beams on the durable NiteRider Sentinel 250 rear bike light, which has 2 powerful LEDs producing up to 250 lumens.","5122937","https://img4demo.herokuapp.com/image/ntogear/5122937A1Z-0/jpg","Cycle/Bike Accessories/Bike Lights"
